id,format,path,topic,language_mode,body_word_count,rare_english,rare_arabic,unique_marker,size_bytes,sha256
1107,xml,xml/sample-1107-general-administration-arabic.xml,general-administration,arabic,200,crepuscular,التغاير,wathiqrare1107,2667,a1c687320e58af5715987ea067b39642b46b5d7d46fd8048dd703f4d2ea585a8
1108,xml,xml/sample-1108-asset-management-mixed.xml,asset-management,mixed,200,psithurism,التماثل,wathiqrare1108,2291,f3907af77bb96ac3d280234132516ff5dab07d6f330e38d22382b1ef25b17c22
1109,xml,xml/sample-1109-records-management-english.xml,records-management,english,200,ultracrepidarian,المضاهاة,wathiqrare1109,2116,638c81b80df889e40ef2ac0a8ae392dc3ff32c99fef9a3eb0bf07da95ac56a81
1110,xml,xml/sample-1110-project-management-arabic.xml,project-management,arabic,200,palimpsest,الاستيثاق,wathiqrare1110,2609,5e466d0f8b4a0dbd25a0e13a8f0e40fa7f6d172963186d76020a800aec7456f2
1111,xml,xml/sample-1111-information-technology-mixed.xml,information-technology,mixed,200,quincunx,الاستعصاء,wathiqrare1111,2413,8495e0d8ad7fcfdda5ab0935e1e506f0134947306d899c155afa0123f434b515
1112,xml,xml/sample-1112-procurement-english.xml,procurement,english,200,zeugma,التبويب,wathiqrare1112,2210,83f0f6b3eb3d7c58695b42e91ce305714e12b496bb161bec2d26d39ca2209c6f
1113,xml,xml/sample-1113-finance-arabic.xml,finance,arabic,200,syzygy,الاستدامة,wathiqrare1113,2652,91d4a34fef90b42f6059a199cf93bd89e62693688f046e2ac6079dabb289df90
1114,xml,xml/sample-1114-human-resources-mixed.xml,human-resources,mixed,200,susurrus,الاستدلال,wathiqrare1114,2367,6faab47bbc04fa7d1da02204d39c25fb67e24c447f3c24fc17ea219f556908da
1115,xml,xml/sample-1115-general-administration-english.xml,general-administration,english,200,velleity,الاستقراء,wathiqrare1115,2055,c401ac3381434fc9c1b7bbf1ea7ed38207e448410235e9ca8e3134ea1a7ae853
1116,xml,xml/sample-1116-asset-management-arabic.xml,asset-management,arabic,200,anfractuous,الاستدراك,wathiqrare1116,2576,5ab66ce57a5f566772ca1ef9cd67841d028de1a0bc0b33ce120a295ee9822ae6
1117,xml,xml/sample-1117-records-management-mixed.xml,records-management,mixed,200,crepuscular,التغاير,wathiqrare1117,2250,4104f8d36ad10bd9bc49f5153d0697e275f77b512f6c4502276c9d78eaf9bdf9
1118,xml,xml/sample-1118-project-management-english.xml,project-management,english,200,psithurism,التماثل,wathiqrare1118,2122,39fcdfa67e38c86e6c436170ae166e5549fa1061c9c5ed69e83ee2b401d5e66d
1119,xml,xml/sample-1119-information-technology-arabic.xml,information-technology,arabic,200,ultracrepidarian,المضاهاة,wathiqrare1119,2656,4d94e4fff4bd8760daa492fcd586dbfe1bbec813f99361d63e6e803d165f1448
1120,xml,xml/sample-1120-procurement-mixed.xml,procurement,mixed,200,palimpsest,الاستيثاق,wathiqrare1120,2382,d0c794da387e192f9faed1a3af3579fa499f1739da3a76f5aa29f9168cb8e027
1121,pptx,pptx/sample-1121-finance-english.pptx,finance,english,200,quincunx,الاستعصاء,wathiqrare1121,20844,fff108b925791a15f66a364739894775785a1d4873cf4a9345ac49299045743f
1122,pptx,pptx/sample-1122-human-resources-arabic.pptx,human-resources,arabic,200,zeugma,التبويب,wathiqrare1122,21104,a540d7efd3e4726ce1553f440a7e81cecfe99af749f8149e37f574f14e8f2c4e
1123,pptx,pptx/sample-1123-general-administration-mixed.pptx,general-administration,mixed,200,syzygy,الاستدامة,wathiqrare1123,20972,de1e8a13622487f5a34c78768d1afe49ee71f6110a0b25ac3178793a711dc117
1124,pptx,pptx/sample-1124-asset-management-english.pptx,asset-management,english,200,susurrus,الاستدلال,wathiqrare1124,20787,fc356dde5a75dc20e076960e33f79f81ce519a38ff72e441cbae54ac46d07455
1125,pptx,pptx/sample-1125-records-management-arabic.pptx,records-management,arabic,200,velleity,الاستقراء,wathiqrare1125,21075,1f8eda4b8a0e8f8b0f21b8ab377641b0082d5fa6b1bf936cd68c8bb7124c3550
1126,pptx,pptx/sample-1126-project-management-mixed.pptx,project-management,mixed,200,anfractuous,الاستدراك,wathiqrare1126,20983,e7669145d56de824744f0d748233acc0e11b172e26756097f4c13887b334468d
1127,pptx,pptx/sample-1127-information-technology-english.pptx,information-technology,english,200,crepuscular,التغاير,wathiqrare1127,20909,d30ebc50302981f9276265bdfd280d6974caaa14c1e3219ce5c6112617613132
1128,pptx,pptx/sample-1128-procurement-arabic.pptx,procurement,arabic,200,psithurism,التماثل,wathiqrare1128,21108,d9a463e3aa28ab7b6416651cc4e61b0227940e4583c63ee7c75e7347d8fb7973
1129,pptx,pptx/sample-1129-finance-mixed.pptx,finance,mixed,200,ultracrepidarian,المضاهاة,wathiqrare1129,21031,318ab9cf4b4bcd2ccbd03521dad9f7cbc09ca9544acf2318089d8459e6c6ac8f
1130,pptx,pptx/sample-1130-human-resources-english.pptx,human-resources,english,200,palimpsest,الاستيثاق,wathiqrare1130,20917,fbb04dab0746ff94b44c3bde0b520b8cdb51d106becd3e894ae63705812c30fc
1131,pptx,pptx/sample-1131-general-administration-arabic.pptx,general-administration,arabic,200,quincunx,الاستعصاء,wathiqrare1131,21120,71a62f8d3d85c34ef0232f3b47e3ed8f1c9c5a7d3026364cf78717b940700dbc
1132,pptx,pptx/sample-1132-asset-management-mixed.pptx,asset-management,mixed,200,zeugma,التبويب,wathiqrare1132,20944,84c71ea86414f4b2b9abb89cca2ac51702fcfced8aa305c26f5d840f04af2732
1133,pptx,pptx/sample-1133-records-management-english.pptx,records-management,english,200,syzygy,الاستدامة,wathiqrare1133,20811,38a6d7c1301e7b741b0a80297deaf97f3fa65a4db7ce11a42d87038b25f2b040
1134,pptx,pptx/sample-1134-project-management-arabic.pptx,project-management,arabic,200,susurrus,الاستدلال,wathiqrare1134,21027,79fabc8259582dbc274184def7f866fc5becbca50c1b421c91774337528ebe80
1135,pptx,pptx/sample-1135-information-technology-mixed.pptx,information-technology,mixed,200,velleity,الاستقراء,wathiqrare1135,21083,ac9395362c4c58354d6615f77fb5a105f309229d3897d6286266f753334d7e09
1136,pptx,pptx/sample-1136-procurement-english.pptx,procurement,english,200,anfractuous,الاستدراك,wathiqrare1136,20921,655dbc93f43a8b6d58b96460149d06862a61b3d3a3614ea4e564d3eb026ec9d6
1137,pptx,pptx/sample-1137-finance-arabic.pptx,finance,arabic,200,crepuscular,التغاير,wathiqrare1137,21071,697faeca86dd6cac66d1c716090c96abd2ee56f38096646d8e3526c93ce136a3
1138,pptx,pptx/sample-1138-human-resources-mixed.pptx,human-resources,mixed,200,psithurism,التماثل,wathiqrare1138,21070,df27f24de6d92b580e5157d03083b7075025b7bbcaadadaea456954bcee7e3b8
1139,pptx,pptx/sample-1139-general-administration-english.pptx,general-administration,english,200,ultracrepidarian,المضاهاة,wathiqrare1139,20845,9a9f94f982de2734b18fe7180bd8b5f94752a59fca27935779d46ea6e23a40b0
1140,pptx,pptx/sample-1140-asset-management-arabic.pptx,asset-management,arabic,200,palimpsest,الاستيثاق,wathiqrare1140,21042,3fe2356a75351f54e2af3e4f10a405454b5175a652d7d0c2bf8ecf00d6fe9eb1
1141,pptx,pptx/sample-1141-records-management-mixed.pptx,records-management,mixed,200,quincunx,الاستعصاء,wathiqrare1141,20983,352fe447a0d7e478570a65837c462707001bddafdb66fb390dbb3f402f5310d5
1142,pptx,pptx/sample-1142-project-management-english.pptx,project-management,english,200,zeugma,التبويب,wathiqrare1142,20829,635ad08c2c4e62ac08d7aaa2d9e2ef717ca6e6244847f61acf8b04a4d47d3c42
1143,pptx,pptx/sample-1143-information-technology-arabic.pptx,information-technology,arabic,200,syzygy,الاستدامة,wathiqrare1143,21148,0496452c7149cbf2b7f4668d0922da11411733141f384d5f1d37dbde9277bd70
1144,pptx,pptx/sample-1144-procurement-mixed.pptx,procurement,mixed,200,susurrus,الاستدلال,wathiqrare1144,21056,79ffb6dcd5cc812af887aa64dc8d3b729b24da847ddd2207c5b6b8b6a08c03ab
1145,pptx,pptx/sample-1145-finance-english.pptx,finance,english,200,velleity,الاستقراء,wathiqrare1145,20823,7d8e3418dcdb049a85e112597c5ec8864786f47a12a1247961609f93e34d2c9e
1146,pptx,pptx/sample-1146-human-resources-arabic.pptx,human-resources,arabic,200,anfractuous,الاستدراك,wathiqrare1146,21107,c642ae79f973b2ed8a2674826e50563c66feed1674e81cf36c6e5ab4d8ba54d0
1147,pptx,pptx/sample-1147-general-administration-mixed.pptx,general-administration,mixed,200,crepuscular,التغاير,wathiqrare1147,20975,d355055304b4c7e8a83c79ec97c58d48e6317a4a4ea86ce9df9057c710ed6ea8
1148,pptx,pptx/sample-1148-asset-management-english.pptx,asset-management,english,200,psithurism,التماثل,wathiqrare1148,20774,5165e077ab18756a5cbda647497739a82aa8125ecc62d9ee73dee17b4359f620
1149,pptx,pptx/sample-1149-records-management-arabic.pptx,records-management,arabic,200,ultracrepidarian,المضاهاة,wathiqrare1149,21061,fa5e6f7f16daedd824692ba70b995085ebe7feb2c36e696742507e9c690ecce7
1150,pptx,pptx/sample-1150-project-management-mixed.pptx,project-management,mixed,200,palimpsest,الاستيثاق,wathiqrare1150,20969,4de9af148b2e4d9bb75162620927e6c268fdc13a6db8582039bb8ec79f8de5d4
1151,pptx,pptx/sample-1151-information-technology-english.pptx,information-technology,english,200,quincunx,الاستعصاء,wathiqrare1151,20918,ef6e3eccf859a3194627e025abbae00f5f40e9e5be8b6f6bb70a126da9aa6a2e
1152,pptx,pptx/sample-1152-procurement-arabic.pptx,procurement,arabic,200,zeugma,التبويب,wathiqrare1152,21091,cc212335732babe9df970393ba5cb062e19c7600e473b72812b654d1052d47b1
1153,pptx,pptx/sample-1153-finance-mixed.pptx,finance,mixed,200,syzygy,الاستدامة,wathiqrare1153,21026,1c8071eaac7a7fbac72640fb448713b2134458ef9f491650223f89e65afac3f2
1154,pptx,pptx/sample-1154-human-resources-english.pptx,human-resources,english,200,susurrus,الاستدلال,wathiqrare1154,20994,1b25d60c89af867db61c902fb70f0401c5ccb3c08d0a4fe47f9da294da232bd2
1155,pptx,pptx/sample-1155-general-administration-arabic.pptx,general-administration,arabic,200,velleity,الاستقراء,wathiqrare1155,21122,f34d8a1d449f1b62370e14638fffcb41c9f0ecf056261c04c47fd427912164d6
1156,pptx,pptx/sample-1156-asset-management-mixed.pptx,asset-management,mixed,200,anfractuous,الاستدراك,wathiqrare1156,20945,fbd733b12ded21e1f8e80a336e6746318306ced99fc82947d924042d92845a6e
1157,pptx,pptx/sample-1157-records-management-english.pptx,records-management,english,200,crepuscular,التغاير,wathiqrare1157,20843,26b4628aecf9a0cab6b4deea37e4d736016a6b7cd53b9630097d509f55801d96
1158,pptx,pptx/sample-1158-project-management-arabic.pptx,project-management,arabic,200,psithurism,التماثل,wathiqrare1158,21047,1f603fedd0bbbd48d0d60abb96a179a5f5d2bd5922c1cc98e106e4c4268ed604
1159,pptx,pptx/sample-1159-information-technology-mixed.pptx,information-technology,mixed,200,ultracrepidarian,المضاهاة,wathiqrare1159,21082,33a350bfc922d377313056031d3f559ed22404eb3a38044bedd24e8466fcfd9e
1160,pptx,pptx/sample-1160-procurement-english.pptx,procurement,english,200,palimpsest,الاستيثاق,wathiqrare1160,20919,8b9d5c3a93dfe8963d46f2ec61157578d0c49d6a298eeb904fbac16b42dd40a9
1161,md,md/sample-1161-finance-arabic.md,finance,arabic,200,quincunx,الاستعصاء,wathiqrare1161,2434,663046a73344cdd9326dc99f77ba38e4bfb824da12250abd342c6d4cb5dd3b3c
1162,md,md/sample-1162-human-resources-mixed.md,human-resources,mixed,200,zeugma,التبويب,wathiqrare1162,2143,9823af46e8c45591da6710267b5af203e466b74686a0045c207440365af35012
1163,md,md/sample-1163-general-administration-english.md,general-administration,english,200,syzygy,الاستدامة,wathiqrare1163,1909,c9d4490b44d9ce719efed3d027f3e24efbdcb7ba60625db5509c6eb6193645ad
1164,md,md/sample-1164-asset-management-arabic.md,asset-management,arabic,200,susurrus,الاستدلال,wathiqrare1164,2296,c887f6a0b67cb0c3bdda6a64c83dbe69d908780148d9fecba47aa2b7fac67d31
1165,md,md/sample-1165-records-management-mixed.md,records-management,mixed,200,velleity,الاستقراء,wathiqrare1165,2030,7c326ddc39733d768a1462e2a27a951016d7f1440d4cfe42f7c1ac06ae283350
1166,md,md/sample-1166-project-management-english.md,project-management,english,200,anfractuous,الاستدراك,wathiqrare1166,1834,1fa71e4592eb402f561825f1c7dbb636fed53cb741095f6e122c8981553caafe
1167,md,md/sample-1167-information-technology-arabic.md,information-technology,arabic,200,crepuscular,التغاير,wathiqrare1167,2381,8bb6f97cc0266923544f85839b1d392ed692892f76ad4f3f2235ce818dedaf60
1168,md,md/sample-1168-procurement-mixed.md,procurement,mixed,200,psithurism,التماثل,wathiqrare1168,2164,68ca98b09e521da670688a1adc36d24f4d783484786203af47cefc90549a65ea
1169,md,md/sample-1169-finance-english.md,finance,english,200,ultracrepidarian,المضاهاة,wathiqrare1169,1929,428371c584feb780aac88e65aceab494a551647ee6fc9a39dcb109f11637b4aa
1170,md,md/sample-1170-human-resources-arabic.md,human-resources,arabic,200,palimpsest,الاستيثاق,wathiqrare1170,2480,a357401a945ba163ae6157e82d9c1526e8ccaff9f89d8c0d26d5e20b902c4f8c
1171,md,md/sample-1171-general-administration-mixed.md,general-administration,mixed,200,quincunx,الاستعصاء,wathiqrare1171,2070,55c02fc1752fe32c64f7dc95397ddd73b8b765e49bdaf0faa208885a8d49fce2
1172,md,md/sample-1172-asset-management-english.md,asset-management,english,200,zeugma,التبويب,wathiqrare1172,1763,a61cb9ae2bfb9bc1b6b895f68d2cb1da482fc76146a829e765b9f2f4f9aab00f
1173,md,md/sample-1173-records-management-arabic.md,records-management,arabic,200,syzygy,الاستدامة,wathiqrare1173,2248,52ee9a7622c5a0f6ccd5ad3267b9bdfd73134b4c96e75a9221137a01a98ef152
1174,md,md/sample-1174-project-management-mixed.md,project-management,mixed,200,susurrus,الاستدلال,wathiqrare1174,2060,6b2d71436e9c8b10df3d04aea74e9b3ffc72704efb8e00b9199f4ec25252ab67
1175,md,md/sample-1175-information-technology-english.md,information-technology,english,200,velleity,الاستقراء,wathiqrare1175,1906,82247308836b0d6bc44d3f60963a1f19bc0042ae0601207098c945837671acf2
1176,md,md/sample-1176-procurement-arabic.md,procurement,arabic,200,anfractuous,الاستدراك,wathiqrare1176,2448,b5fa8228a10d1583633e2d155a0c18c3df0bba0df28774d46fca3f9259cafd4e
1177,md,md/sample-1177-finance-mixed.md,finance,mixed,200,crepuscular,التغاير,wathiqrare1177,2169,54be10464ccb0a6e617112b50f5741ee02d6dc8e36c67466a81376187d2da4df
1178,md,md/sample-1178-human-resources-english.md,human-resources,english,200,psithurism,التماثل,wathiqrare1178,1921,043ad3766ea5fefbea8a36eb30c1dd464e96cb382d1436d0753170cd81276ae0
1179,md,md/sample-1179-general-administration-arabic.md,general-administration,arabic,200,ultracrepidarian,المضاهاة,wathiqrare1179,2408,2ea08f5fe9b2208caa5b959cf6979ee546503c8a5e62eaa786a1861bda0143a1
1180,md,md/sample-1180-asset-management-mixed.md,asset-management,mixed,200,palimpsest,الاستيثاق,wathiqrare1180,2076,615d45ca5d15ed60f635a0eff21134e90fe28bc8321ac3c412c14913d214c47f
1181,md,md/sample-1181-records-management-english.md,records-management,english,200,quincunx,الاستعصاء,wathiqrare1181,1810,9eb78b0b8e13a3d7f8d59443b3eabcba3f8a34e7810c9912fa28e4282302bc45
1182,md,md/sample-1182-project-management-arabic.md,project-management,arabic,200,zeugma,التبويب,wathiqrare1182,2359,459e11b74caf277abaa0f946fad0df40e7f3b1540d36c5b60924117c40895782
1183,md,md/sample-1183-information-technology-mixed.md,information-technology,mixed,200,syzygy,الاستدامة,wathiqrare1183,2186,bc07022b3c40ac552c69e455f130d0f26ced5cb14374dfb16c0d7f36add7246f
1184,md,md/sample-1184-procurement-english.md,procurement,english,200,susurrus,الاستدلال,wathiqrare1184,2026,b32c2e6fd7c5655a89654425928bf31f8e74f792c7818ca52cd3865c86c46de4
1185,md,md/sample-1185-finance-arabic.md,finance,arabic,200,velleity,الاستقراء,wathiqrare1185,2464,f72d538e58f9bdf9fc2c9be73359a9159c1894f2c9c102c7ecf3f82fddf838b7
1186,md,md/sample-1186-human-resources-mixed.md,human-resources,mixed,200,anfractuous,الاستدراك,wathiqrare1186,2152,cef71157ab638ea137c810fcce3e93604d129e8d6d36b650f51356f0ba0ba460
1187,md,md/sample-1187-general-administration-english.md,general-administration,english,200,crepuscular,التغاير,wathiqrare1187,1836,13a03fed89de39ec8af5580c9d2766c3f801ccf117b9aae74fc9032b85a515c1
1188,md,md/sample-1188-asset-management-arabic.md,asset-management,arabic,200,psithurism,التماثل,wathiqrare1188,2278,d151e3fa8b19332d8b8b5df11a941e583765c619d407759bc3eeed08df821c3e
1189,md,md/sample-1189-records-management-mixed.md,records-management,mixed,200,ultracrepidarian,المضاهاة,wathiqrare1189,2036,82e2ff8efe14bf864322b05d650bbe635f74a83184738abec3170a8986f079ca
1190,md,md/sample-1190-project-management-english.md,project-management,english,200,palimpsest,الاستيثاق,wathiqrare1190,1851,8b925725606e17a0908b99a8a5a5720ee697851cb45680a653c10c6ae9ca2ee3
1191,md,md/sample-1191-information-technology-arabic.md,information-technology,arabic,200,quincunx,الاستعصاء,wathiqrare1191,2445,d8846a93199503e5277e00cb7ce6af4fa743964bed59ccccf412ebc417dcaeb6
1192,md,md/sample-1192-procurement-mixed.md,procurement,mixed,200,zeugma,التبويب,wathiqrare1192,2160,9a919bba74e8a9edb744f07a1f5b324f9cb6519397476708660553a23ebbf776
1193,md,md/sample-1193-finance-english.md,finance,english,200,syzygy,الاستدامة,wathiqrare1193,1892,d78288ebed1825c95733bf26733a75fc66ba248576a96f0c1312ba211b643c57
1194,md,md/sample-1194-human-resources-arabic.md,human-resources,arabic,200,susurrus,الاستدلال,wathiqrare1194,2406,4adbae75821e9defab0056072f62534d70897466c545cbd74dbe61a1b3639557
1195,md,md/sample-1195-general-administration-mixed.md,general-administration,mixed,200,velleity,الاستقراء,wathiqrare1195,2070,2c554fb7e02564ea81d2cc6dee95f8326360c12539b9be352c317f7c534e28d1
1196,md,md/sample-1196-asset-management-english.md,asset-management,english,200,anfractuous,الاستدراك,wathiqrare1196,1785,f5fc8765c122a7a668ca60b69b8a6f988f50b722530d874ef7259c9a60b7353d
1197,md,md/sample-1197-records-management-arabic.md,records-management,arabic,200,crepuscular,التغاير,wathiqrare1197,2299,54b1caa8fae945772dc5ac9c616dcdcd3b260eedba99e06d4191aab635401bcb
1198,md,md/sample-1198-project-management-mixed.md,project-management,mixed,200,psithurism,التماثل,wathiqrare1198,2058,d0993b3c06bd0ae61e387d1965faec9c9f494d269d6f09f2dbbb423989174f5c
1199,md,md/sample-1199-information-technology-english.md,information-technology,english,200,ultracrepidarian,المضاهاة,wathiqrare1199,2006,140708fff427dda584a28b52473e7ea43966df52d58e8e5a6c976ce37b1de192
1200,md,md/sample-1200-procurement-arabic.md,procurement,arabic,200,palimpsest,الاستيثاق,wathiqrare1200,2486,eba774b9fa2e2c488bf5b10fb403653c97d0cf1031de9a17fadf6a0585e0c268
